input,label
/var/log/auth.log.2,0
/var/log/auth.log.2.gz,0
/var/log/auth.log.3,0
/var/log/auth.log.3.gz,0
/var/log/authlog,0
/var/log/syslog,0
/var/adm/lastlog,0
/var/adm/messages,0
/var/adm/messages.0,0
/var/adm/messages.1,0
/var/adm/messages.2,0
/var/adm/messages.3,0
/var/adm/utmpx,0
/var/adm/wtmpx,0
/var/log/kernel.log,0
/var/log/secure.log,0
/var/log/mail.log,0
/var/run/utmp,0
/var/log/wtmp,0
/var/log/lastlog,0
/var/log/access.log,0
/var/log/access_log,0
/var/log/error.log,0
/var/log/error_log,0
/var/log/apache2/access.log,0
/var/log/apache2/access_log,0
/var/log/apache2/error.log,0
/var/log/apache2/error_log,0
/var/log/apache/access.log,0
/var/log/apache/access_log,0
/var/log/apache/error.log,0
/var/log/apache/error_log,0
/var/log/httpd/access.log,0
/var/log/httpd/access_log,0
/var/log/httpd/error.log,0
/var/log/httpd/error_log,0
/etc/httpd/logs/access.log,0
/etc/httpd/logs/access_log,0
/etc/httpd/logs/error.log,0
/etc/httpd/logs/error_log,0
/usr/local/apache/logs/access.log,0
/usr/local/apache/logs/access_log,0
/usr/local/apache/logs/error.log,0
/usr/local/apache/logs/error_log,0
/usr/local/apache2/logs/access.log,0
/usr/local/apache2/logs/access_log,0
/usr/local/apache2/logs/error.log,0
/usr/local/apache2/logs/error_log,0
/var/www/logs/access.log,0
/var/www/logs/access_log,0
/var/www/logs/error.log,0
/var/www/logs/error_log,0
/opt/lampp/logs/access.log,0
/opt/lampp/logs/access_log,0
/opt/lampp/logs/error.log,0
/opt/lampp/logs/error_log,0
/opt/xampp/logs/access.log,0
/opt/xampp/logs/access_log,0
/opt/xampp/logs/error.log,0
/opt/xampp/logs/error_log,0
/proc/self/cmdline,0
/proc/self/stat,0
/proc/self/status,0
/proc/self/fd/0,0
/proc/self/fd/1,0
/proc/self/fd/2,0
/proc/self/fd/3,0
/proc/self/fd/4,0
/proc/self/fd/5,0
/proc/self/fd/6,0
/proc/self/fd/7,0
/proc/self/fd/8,0
/proc/self/fd/9,0
/proc/self/fd/10,0
/proc/self/fd/11,0
/proc/self/fd/12,0
/proc/self/fd/13,0
/proc/self/fd/14,0
/proc/self/fd/15,0
/etc/passwd,0
/etc/master.passwd,0
/etc/shadow,0
/var/db/shadow/hash,0
/etc/group,0
/etc/hosts,0
/etc/motd,0
/etc/issue,0
/etc/release,0
/etc/redhat-release,0
/etc/crontab,0
/etc/inittab,0
/proc/version,0
/proc/cmdline,0
/proc/self/environ,0
/proc/self/fd/0,0
/proc/self/fd/1,0
/proc/self/fd/2,0
/proc/self/fd/255,0
/etc/httpd.conf,0
/etc/apache2.conf,0
/etc/apache2/apache2.conf,0
/etc/apache2/httpd.conf,0
/etc/httpd/conf/httpd.conf,0
/etc/httpd/httpd.conf,0
/etc/apache2/conf/httpd.conf,0
/etc/apache/conf/httpd.conf,0
/usr/local/apache2/conf/httpd.conf,0
/usr/local/apache/conf/httpd.conf,0
/etc/apache2/sites-enabled/000-default,0
/etc/apache2/sites-available/default,0
/etc/nginx.conf,0
/etc/nginx/nginx.conf,0
/etc/nginx/sites-available/default,0
/etc/nginx/sites-enabled/default,0
/etc/ssh/sshd_config,0
/etc/my.cnf,0
/etc/mysql/my.cnf,0
/etc/php.ini,0
/var/mail/www-data,0
/var/mail/www,0
/var/mail/apache,0
/var/mail/nobody,0
/var/www/.bash_history,0
/root/.bash_history,0
/var/root/.bash_history,0
/var/root/.sh_history,0
/usr/local/apache/httpd.conf,0
/usr/local/apache2/httpd.conf,0
/usr/local/httpd/conf/httpd.conf,0
/usr/local/etc/apache/conf/httpd.conf,0
/usr/local/etc/apache2/conf/httpd.conf,0
/usr/local/etc/httpd/conf/httpd.conf,0
/usr/apache2/conf/httpd.conf,0
/usr/apache/conf/httpd.conf,0
/etc/http/conf/httpd.conf,0
/etc/http/httpd.conf,0
/opt/apache/conf/httpd.conf,0
/opt/apache2/conf/httpd.conf,0
/var/www/conf/httpd.conf,0
/usr/local/php/httpd.conf,0
/usr/local/php4/httpd.conf,0
/usr/local/php5/httpd.conf,0
/etc/httpd/php.ini,0
/usr/lib/php.ini,0
/usr/lib/php/php.ini,0
/usr/local/etc/php.ini,0
/usr/local/lib/php.ini,0
/usr/local/php/lib/php.ini,0
/usr/local/php4/lib/php.ini,0
/usr/local/php5/lib/php.ini,0
/usr/local/apache/conf/php.ini,0
/etc/php4/apache/php.ini,0
/etc/php4/apache2/php.ini,0
/etc/php5/apache/php.ini,0
/etc/php5/apache2/php.ini,0
/etc/php/php.ini,0
/etc/php/php4/php.ini,0
/etc/php/apache/php.ini,0
/etc/php/apache2/php.ini,0
/usr/local/Zend/etc/php.ini,0
/opt/xampp/etc/php.ini,0
/var/local/www/conf/php.ini,0
/etc/php/cgi/php.ini,0
/etc/php4/cgi/php.ini,0
/etc/php5/cgi/php.ini,0
/var/log/lastlog,0
/var/log/wtmp,0
/var/run/utmp,0
/var/log/messages.log,0
/var/log/messages,0
/var/log/messages.0,0
/var/log/messages.0.gz,0
/var/log/messages.1,0
/var/log/messages.1.gz,0
/var/log/messages.2,0
/var/log/messages.2.gz,0
/var/log/messages.3,0
/var/log/messages.3.gz,0
/var/log/syslog.log,0
/var/log/syslog,0
/var/log/syslog.0,0
/var/log/syslog.0.gz,0
/var/log/syslog.1,0
/var/log/syslog.1.gz,0
/var/log/syslog.2,0
/var/log/syslog.2.gz,0
/var/log/syslog.3,0
/var/log/syslog.3.gz,0
/var/log/auth.log,0
/var/log/auth.log.0,0
/var/log/auth.log.0.gz,0
/var/log/auth.log.1,0
/var/log/auth.log.1.gz,0
/var/log/auth.log.2,0
/var/log/auth.log.2.gz,0
/var/log/auth.log.3,0
/var/log/auth.log.3.gz,0
/var/log/authlog,0
/var/log/syslog,0
/var/adm/lastlog,0
/var/adm/messages,0
/var/adm/messages.0,0
/var/adm/messages.1,0
/var/adm/messages.2,0
/var/adm/messages.3,0
/var/adm/utmpx,0
/var/adm/wtmpx,0
/var/log/kernel.log,0
/var/log/secure.log,0
/var/log/mail.log,0
/var/run/utmp,0
/var/log/wtmp,0
/var/log/lastlog,0
/var/log/access.log,0
/var/log/access_log,0
/var/log/error.log,0
/var/log/error_log,0
/var/log/apache2/access.log,0
/var/log/apache2/access_log,0
/var/log/apache2/error.log,0
/var/log/apache2/error_log,0
/var/log/apache/access.log,0
/var/log/apache/access_log,0
/var/log/apache/error.log,0
/var/log/apache/error_log,0
/var/log/httpd/access.log,0
/var/log/httpd/access_log,0
/var/log/httpd/error.log,0
/var/log/httpd/error_log,0
/etc/httpd/logs/access.log,0
/etc/httpd/logs/access_log,0
/etc/httpd/logs/error.log,0
/etc/httpd/logs/error_log,0
/usr/local/apache/logs/access.log,0
/usr/local/apache/logs/access_log,0
/usr/local/apache/logs/error.log,0
/usr/local/apache/logs/error_log,0
/usr/local/apache2/logs/access.log,0
/usr/local/apache2/logs/access_log,0
/usr/local/apache2/logs/error.log,0
/usr/local/apache2/logs/error_log,0
/var/www/logs/access.log,0
/var/www/logs/access_log,0
/var/www/logs/error.log,0
/var/www/logs/error_log,0
/opt/lampp/logs/access.log,0
/opt/lampp/logs/access_log,0
/opt/lampp/logs/error.log,0
/opt/lampp/logs/error_log,0
/opt/xampp/logs/access.log,0
/opt/xampp/logs/access_log,0
/opt/xampp/logs/error.log,0
/opt/xampp/logs/error_log,0
/tmp/sess_<sessid>,0
/var/lib/php/session/sess_<sessid>,0
/var/lib/php5/session/sess_<sessid>,0
/proc/self/cmdline,0
/proc/self/stat,0
/proc/self/status,0
/proc/self/fd/0,0
/proc/self/fd/1,0
/proc/self/fd/2,0
/proc/self/fd/3,0
/proc/self/fd/4,0
/proc/self/fd/5,0
/proc/self/fd/6,0
/proc/self/fd/7,0
/proc/self/fd/8,0
/proc/self/fd/9,0
/proc/self/fd/10,0
/proc/self/fd/11,0
/proc/self/fd/12,0
/proc/self/fd/13,0
/proc/self/fd/14,0
/proc/self/fd/15,0
/proc/self/fd/16,0
/proc/self/fd/17,0
/proc/self/fd/18,0
/proc/self/fd/19,0
/proc/self/fd/20,0
/proc/self/fd/21,0
/proc/self/fd/22,0
/proc/self/fd/23,0
/proc/self/fd/24,0
/proc/self/fd/25,0
/proc/self/fd/26,0
/proc/self/fd/27,0
/proc/self/fd/28,0
/proc/self/fd/29,0
/proc/self/fd/30,0
/proc/self/fd/31,0
/proc/self/fd/32,0
/proc/self/fd/33,0
/proc/self/fd/34,0
/proc/self/fd/35/etc/passwd%00,0
/etc/passwd%00,0
/etc/shadow%00,0
/etc/group%00,0
/etc/security/group%00,0
/etc/security/passwd%00,0
/etc/security/user%00,0
/etc/security/environ%00,0
/etc/security/limits%00,0
/usr/lib/security/mkuser.default%00,0
/apache/logs/access.log%00,0
/apache/logs/error.log%00,0
/apache/logs/access.log%00,0
/apache/logs/error.log%00,0
/apache/logs/access.log%00,0
/etc/httpd/logs/acces_log%00,0
/etc/httpd/logs/acces.log%00,0
/etc/httpd/logs/error_log%00,0
/etc/httpd/logs/error.log%00,0
/var/www/logs/access_log%00,0
/var/www/logs/access.log%00,0
/usr/local/apache/logs/access_ log%00,0
/usr/local/apache/logs/access. log%00,0
/var/log/apache/access_log%00,0
/var/log/apache2/access_log%00,0
/var/log/apache/access.log%00,0
/var/log/apache2/access.log%00,0
/var/log/access_log%00,0
/var/log/access.log%00,0
/var/www/logs/error_log%00,0
/var/www/logs/error.log%00,0
/usr/local/apache/logs/error_log%00,0
/usr/local/apache/logs/error.log%00,0
/var/log/apache/error_log%00,0
/var/log/apache2/error_log%00,0
/var/log/apache/error.log%00,0
/var/log/apache2/error.log%00,0
/var/log/error_log%00,0
/var/log/error.log%00,0
/var/log/httpd/access_log%00,0
/var/log/httpd/error_log%00,0
/var/log/httpd/access_log%00,0
/var/log/httpd/error_log%00,0
/apache/logs/error.log%00,0
/apache/logs/access.log%00,0
/apache/logs/error.log%00,0
/apache/logs/access.log%00,0
/apache/logs/error.log%00,0
/apache/logs/access.log%00,0
/apache/logs/error.log%00,0
/apache/logs/access.log%00,0
/apache/logs/error.log%00,0
/apache/logs/access.log%00,0
/apache2/logs/error.log%00,0
/apache2/logs/access.log%00,0
/apache2/logs/error.log%00,0
/apache2/logs/access.log%00,0
/apache2/logs/error.log%00,0
/apache2/logs/access.log%00,0
/apache2/logs/error.log%00,0
/apache2/logs/access.log%00,0
/apache2/logs/error.log%00,0
/apache2/logs/access.log%00,0
/logs/error.log%00,0
/logs/access.log%00,0
/logs/error.log%00,0
/logs/access.log%00,0
/logs/error.log%00,0
/logs/access.log%00,0
/logs/error.log%00,0
/logs/access.log%00,0
/logs/error.log%00,0
/logs/access.log%00,0
/etc/httpd/logs/acces_log%00,0
/etc/httpd/logs/acces.log%00,0
/etc/httpd/logs/error_log%00,0
/etc/httpd/logs/error.log%00,0
/usr/local/apache/logs/access_log%00,0
/usr/local/apache/logs/access.log%00,0
/usr/local/apache/logs/error_log%00,0
/usr/local/apache/logs/error.log%00,0
/usr/local/apache2/logs/access_log%00,0
/usr/local/apache2/logs/access.log%00,0
/usr/local/apache2/logs/error_log%00,0
/usr/local/apache2/logs/error.log%00,0
/var/www/logs/access_log%00,0
/var/www/logs/access.log%00,0
/var/www/logs/error_log%00,0
/var/www/logs/error.log%00,0
/var/log/httpd/access_log%00,0
/var/log/httpd/access.log%00,0
/var/log/httpd/error_log%00,0
/var/log/httpd/error.log%00,0
/var/log/apache/access_log%00,0
/var/log/apache/access.log%00,0
/var/log/apache/error_log%00,0
/var/log/apache/error.log%00,0
/var/log/apache2/access_log%00,0
/var/log/apache2/access.log%00,0
/var/log/apache2/error_log%00,0
/var/log/apache2/error.log%00,0
/var/log/access_log%00,0
/var/log/access.log%00,0
/var/log/error_log%00,0
/var/log/error.log%00,0
/opt/lampp/logs/access_log%00,0
/opt/lampp/logs/error_log%00,0
/opt/xampp/logs/access_log%00,0
/opt/xampp/logs/error_log%00,0
/opt/lampp/logs/access.log%00,0
/opt/lampp/logs/error.log%00,0
/opt/xampp/logs/access.log%00,0
/opt/xampp/logs/error.log%00,0
/Program Files\Apache Group\Apache\logs\access.log%00,0
/Program Files\Apache Group\Apache\logs\error.log%00,0
/apache/logs/error.log%00,0
/apache/logs/access.log%00,0
/apache/logs/error.log%00,0
/apache/logs/access.log%00,0
/apache/logs/error.log%00,0
/apache/logs/access.log%00,0
/apache/logs/error.log%00,0
/apache/logs/access.log%00,0
/apache/logs/error.log%00,0
/apache/logs/access.log%00,0
/apache/logs/error.log%00,0
/apache/logs/access.log%00,0
/logs/error.log%00,0
/logs/access.log%00,0
/logs/error.log%00,0
/logs/access.log%00,0
/logs/error.log%00,0
/logs/access.log%00,0
/logs/error.log%00,0
/logs/access.log%00,0
/logs/error.log%00,0
/logs/access.log%00,0
/logs/error.log%00,0
/logs/access.log%00,0
/etc/httpd/logs/acces_log%00,0
/etc/httpd/logs/acces.log%00,0
/etc/httpd/logs/error_log%00,0
/etc/httpd/logs/error.log%00,0
/var/www/logs/access_log%00,0
/var/www/logs/access.log%00,0
/usr/local/apache/logs/access_log%00,0
/usr/local/apache/logs/access.log%00,0
/var/log/apache/access_log%00,0
/var/log/apache/access.log%00,0
/var/log/access_log%00,0
/var/www/logs/error_log%00,0
/var/www/logs/error.log%00,0
/usr/local/apache/logs/error_log%00,0
/usr/local/apache/logs/error.log%00,0
/var/log/apache/error_log%00,0
/var/log/apache/error.log%00,0
/var/log/access_log%00,0
/var/log/error_log%00,0
/usr/local/apache/conf/httpd.conf%00,0
/usr/local/apache2/conf/httpd.conf%00,0
/etc/httpd/conf/httpd.conf%00,0
/etc/apache/conf/httpd.conf%00,0
/usr/local/etc/apache/conf/httpd.conf%00,0
/etc/apache2/httpd.conf%00,0
/usr/local/apache/conf/httpd.conf%00,0
/usr/local/apache2/conf/httpd.conf%00,0
/usr/local/apache/httpd.conf%00,0
/usr/local/apache2/httpd.conf%00,0
/usr/local/httpd/conf/httpd.conf%00,0
/usr/local/etc/apache/conf/httpd.conf%00,0
/usr/local/etc/apache2/conf/httpd.conf%00,0
/usr/local/etc/httpd/conf/httpd.conf%00,0
/usr/apache2/conf/httpd.conf%00,0
/usr/apache/conf/httpd.conf%00,0
/usr/local/apps/apache2/conf/httpd.conf%00,0
/usr/local/apps/apache/conf/httpd.conf%00,0
/etc/apache/conf/httpd.conf%00,0
/etc/apache2/conf/httpd.conf%00,0
/etc/httpd/conf/httpd.conf%00,0
/etc/http/conf/httpd.conf%00,0
/etc/apache2/httpd.conf%00,0
/etc/httpd/httpd.conf%00,0
/etc/http/httpd.conf%00,0
/etc/httpd.conf%00,0
/opt/apache/conf/httpd.conf%00,0
/opt/apache2/conf/httpd.conf%00,0
/var/www/conf/httpd.conf%00,0
/private/etc/httpd/httpd.conf%00,0
/private/etc/httpd/httpd.conf.default%00,0
/Volumes/webBackup/opt/apache2/conf/httpd.conf%00,0
/Volumes/webBackup/private/etc/httpd/httpd.conf%00,0
/Volumes/webBackup/private/etc/httpd/httpd.conf.default%00,0
/Program Files\Apache Group\Apache\conf\httpd.conf%00,0
/Program Files\Apache Group\Apache2\conf\httpd.conf%00,0
/Program Files\xampp\apache\conf\httpd.conf%00,0
/usr/local/php/httpd.conf.php%00,0
/usr/local/php4/httpd.conf.php%00,0
/usr/local/php5/httpd.conf.php%00,0
/usr/local/php/httpd.conf%00,0
/usr/local/php4/httpd.conf%00,0
/usr/local/php5/httpd.conf%00,0
/Volumes/Macintosh_HD1/opt/httpd/conf/httpd.conf%00,0
/Volumes/Macintosh_HD1/opt/apache/conf/httpd.conf%00,0
/Volumes/Macintosh_HD1/opt/apache2/conf/httpd.conf%00,0
/Volumes/Macintosh_HD1/usr/local/php/httpd.conf.php%00,0
/Volumes/Macintosh_HD1/usr/local/php4/httpd.conf.php%00,0
/Volumes/Macintosh_HD1/usr/local/php5/httpd.conf.php%00,0
/usr/local/etc/apache/vhosts.conf%00,0
/etc/php.ini%00,0
/bin/php.ini%00,0
/etc/httpd/php.ini%00,0
/usr/lib/php.ini%00,0
/usr/lib/php/php.ini%00,0
/usr/local/etc/php.ini%00,0
/usr/local/lib/php.ini%00,0
/usr/local/php/lib/php.ini%00,0
/usr/local/php4/lib/php.ini%00,0
/usr/local/php5/lib/php.ini%00,0
/usr/local/apache/conf/php.ini%00,0
/etc/php4.4/fcgi/php.ini%00,0
/etc/php4/apache/php.ini%00,0
/etc/php4/apache2/php.ini%00,0
/etc/php5/apache/php.ini%00,0
/etc/php5/apache2/php.ini%00,0
/etc/php/php.ini%00,0
/etc/php/php4/php.ini%00,0
/etc/php/apache/php.ini%00,0
/etc/php/apache2/php.ini%00,0
/web/conf/php.ini%00,0
/usr/local/Zend/etc/php.ini%00,0
/opt/xampp/etc/php.ini%00,0
/var/local/www/conf/php.ini%00,0
/etc/php/cgi/php.ini%00,0
/etc/php4/cgi/php.ini%00,0
/etc/php5/cgi/php.ini%00,0
/php5\php.ini%00,0
/php4\php.ini%00,0
/php\php.ini%00,0
/PHP\php.ini%00,0
/WINDOWS\php.ini%00,0
/WINNT\php.ini%00,0
/apache\php\php.ini%00,0
/xampp\apache\bin\php.ini%00,0
/NetServer\bin\stable\apache\php.ini%00,0
/home2\bin\stable\apache\php.ini%00,0
/home\bin\stable\apache\php.ini%00,0
/Volumes/Macintosh_HD1/usr/local/php/lib/php.ini%00,0
/usr/local/cpanel/logs%00,0
/usr/local/cpanel/logs/stats_log%00,0
/usr/local/cpanel/logs/access_log%00,0
/usr/local/cpanel/logs/error_log%00,0
/usr/local/cpanel/logs/license_log%00,0
/usr/local/cpanel/logs/login_log%00,0
/usr/local/cpanel/logs/stats_log%00,0
/var/cpanel/cpanel.config%00,0
/var/log/mysql/mysql-bin.log%00,0
/var/log/mysql.log%00,0
/var/log/mysqlderror.log%00,0
/var/log/mysql/mysql.log%00,0
/var/log/mysql/mysql-slow.log%00,0
/var/mysql.log%00,0
/var/lib/mysql/my.cnf%00,0
/etc/mysql/my.cnf%00,0
/etc/my.cnf%00,0
/etc/logrotate.d/proftpd%00,0
/www/logs/proftpd.system.log%00,0
/var/log/proftpd%00,0
/etc/proftp.conf%00,0
/etc/protpd/proftpd.conf%00,0
/etc/vhcs2/proftpd/proftpd.conf%00,0
/etc/proftpd/modules.conf%00,0
/var/log/vsftpd.log%00,0
/etc/vsftpd.chroot_list%00,0
/etc/logrotate.d/vsftpd.log%00,0
/etc/vsftpd/vsftpd.conf%00,0
/etc/vsftpd.conf%00,0
/etc/chrootUsers%00,0
/var/log/xferlog%00,0
/var/adm/log/xferlog%00,0
/etc/wu-ftpd/ftpaccess%00,0
/etc/wu-ftpd/ftphosts%00,0
/etc/wu-ftpd/ftpusers%00,0
/usr/sbin/pure-config.pl%00,0
/usr/etc/pure-ftpd.conf%00,0
/etc/pure-ftpd/pure-ftpd.conf%00,0
/usr/local/etc/pure-ftpd.conf%00,0
/usr/local/etc/pureftpd.pdb%00,0
/usr/local/pureftpd/etc/pureftpd.pdb%00,0
/usr/local/pureftpd/sbin/pure-config.pl%00,0
/usr/local/pureftpd/etc/pure-ftpd.conf%00,0
/etc/pure-ftpd.conf%00,0
/etc/pure-ftpd/pure-ftpd.pdb%00,0
/etc/pureftpd.pdb%00,0
/etc/pureftpd.passwd%00,0
/etc/pure-ftpd/pureftpd.pdb%00,0
/usr/ports/ftp/pure-ftpd/%00,0
/usr/ports/net/pure-ftpd/%00,0
/usr/pkgsrc/net/pureftpd/%00,0
/usr/ports/contrib/pure-ftpd/%00,0
/var/log/pure-ftpd/pure-ftpd.log%00,0
/logs/pure-ftpd.log%00,0
/var/log/pureftpd.log%00,0
/var/log/ftp-proxy/ftp-proxy.log%00,0
/var/log/ftp-proxy%00,0
/var/log/ftplog%00,0
/etc/logrotate.d/ftp%00,0
/etc/ftpchroot%00,0
/etc/ftphosts%00,0
/var/log/exim_mainlog%00,0
/var/log/exim/mainlog%00,0
/var/log/maillog%00,0
/var/log/exim_paniclog%00,0
/var/log/exim/paniclog%00,0
/var/log/exim/rejectlog%00,0
/var/log/exim_rejectlog%00/etc/issue,0
/etc/motd,0
/etc/passwd,0
/etc/passwd,0
/etc/shadow,0
/etc/group,0
/etc/security/group,0
/etc/security/passwd,0
/etc/security/user,0
/etc/security/environ,0
/etc/security/limits,0
/usr/lib/security/mkuser.default,0
/apache/logs/error.log,0
/apache/logs/access.log,0
/etc/httpd/logs/access.log,0
/etc/httpd/logs/error_log,0
/var/www/logs/access_log,0
/var/www/logs/error.log,0
/usr/local/apache/logs/access_log,0
/usr/local/apache/logs/access.log,0
/usr/local/apache/logs/error_log,0
/usr/local/apache/logs/error.log,0
/var/log/apache/access_log,0
/var/log/apache2/access_log,0
/var/log/apache/error.log,0
/var/log/apache2/error.log,0
/var/log/access_log,0
/var/log/access.log,0
/var/www/logs/error_log,0
/var/www/logs/error.log,0
/var/log/httpd/access_log,0
/var/log/httpd/error_log,0
/var/log/httpd/access_log,0
/var/log/httpd/error_log,0
/apache2/logs/error.log,0
/apache2/logs/access.log,0
/logs/error.log,0
/logs/access.log,0
/logs/error_log,0
/logs/access_log,0
/usr/local/apache2/logs/access_log,0
/usr/local/apache2/logs/access.log,0
/usr/local/apache2/logs/error_log,0
/usr/local/apache2/logs/error.log,0
/opt/lampp/logs/access_log,0
/opt/lampp/logs/error_log,0
/opt/xampp/logs/access_log,0
/opt/xampp/logs/error_log,0
/opt/lampp/logs/access.log,0
/opt/lampp/logs/error.log,0
/opt/xampp/logs/access.log,0
/opt/xampp/logs/error.log,0
/Program Files\Apache Group\Apache\logs\access.log,0
/Program Files\Apache Group\Apache\logs\error.log,0
/usr/local/apache/conf/httpd.conf,0
/usr/local/apache2/conf/httpd.conf,0
/etc/httpd/conf/httpd.conf,0
/etc/apache/conf/httpd.conf,0
/usr/local/etc/apache/conf/httpd.conf,0
/etc/apache2/httpd.conf,0
/usr/local/apache/conf/httpd.conf,0
/usr/local/apache2/conf/httpd.conf,0
/usr/local/apache/httpd.conf,0
/usr/local/apache2/httpd.conf,0
/usr/local/httpd/conf/httpd.conf,0
/usr/local/etc/apache/conf/httpd.conf,0
/usr/local/etc/apache2/conf/httpd.conf,0
/usr/local/etc/httpd/conf/httpd.conf,0
/usr/apache2/conf/httpd.conf,0
/usr/apache/conf/httpd.conf,0
/usr/local/apps/apache2/conf/httpd.conf,0
/usr/local/apps/apache/conf/httpd.conf,0
/etc/apache/conf/httpd.conf,0
/etc/apache2/conf/httpd.conf,0
/etc/httpd/conf/httpd.conf,0
/etc/http/conf/httpd.conf,0
/etc/apache2/httpd.conf,0
/etc/httpd/httpd.conf,0
/etc/http/httpd.conf,0
/etc/httpd.conf,0
/opt/apache/conf/httpd.conf,0
/opt/apache2/conf/httpd.conf,0
/var/www/conf/httpd.conf,0
/private/etc/httpd/httpd.conf,0
/private/etc/httpd/httpd.conf.default,0
/Volumes/webBackup/opt/apache2/conf/httpd.conf,0
/Volumes/webBackup/private/etc/httpd/httpd.conf,0
/Volumes/webBackup/private/etc/httpd/httpd.conf.default,0
/Program Files\Apache Group\Apache\conf\httpd.conf,0
/Program Files\Apache Group\Apache2\conf\httpd.conf,0
/Program Files\xampp\apache\conf\httpd.conf,0
/usr/local/php/httpd.conf.php,0
/usr/local/php4/httpd.conf.php,0
/usr/local/php5/httpd.conf.php,0
/usr/local/php/httpd.conf,0
/usr/local/php4/httpd.conf,0
/usr/local/php5/httpd.conf,0
/Volumes/Macintosh_HD1/opt/httpd/conf/httpd.conf,0
/Volumes/Macintosh_HD1/opt/apache/conf/httpd.conf,0
/Volumes/Macintosh_HD1/opt/apache2/conf/httpd.conf,0
/Volumes/Macintosh_HD1/usr/local/php/httpd.conf.php,0
/Volumes/Macintosh_HD1/usr/local/php4/httpd.conf.php,0
/Volumes/Macintosh_HD1/usr/local/php5/httpd.conf.php,0
/usr/local/etc/apache/vhosts.conf,0
/etc/php.ini,0
/bin/php.ini,0
/etc/httpd/php.ini,0
/usr/lib/php.ini,0
/usr/lib/php/php.ini,0
/usr/local/etc/php.ini,0
/usr/local/lib/php.ini,0
/usr/local/php/lib/php.ini,0
/usr/local/php4/lib/php.ini,0
/usr/local/php5/lib/php.ini,0
/usr/local/apache/conf/php.ini,0
/etc/php4.4/fcgi/php.ini,0
/etc/php4/apache/php.ini,0
/etc/php4/apache2/php.ini,0
/etc/php5/apache/php.ini,0
/etc/php5/apache2/php.ini,0
/etc/php/php.ini,0
/etc/php/php4/php.ini,0
/etc/php/apache/php.ini,0
/etc/php/apache2/php.ini,0
/web/conf/php.ini,0
/usr/local/Zend/etc/php.ini,0
/opt/xampp/etc/php.ini,0
/var/local/www/conf/php.ini,0
/etc/php/cgi/php.ini,0
/etc/php4/cgi/php.ini,0
/etc/php5/cgi/php.ini,0
/php5\php.ini,0
/php4\php.ini,0
/php\php.ini,0
/PHP\php.ini,0
/WINDOWS\php.ini,0
/WINNT\php.ini,0
/apache\php\php.ini,0
/xampp\apache\bin\php.ini,0
/NetServer\bin\stable\apache\php.ini,0
/home2\bin\stable\apache\php.ini,0
/home\bin\stable\apache\php.ini,0
/Volumes/Macintosh_HD1/usr/local/php/lib/php.ini,0
/usr/local/cpanel/logs,0
/usr/local/cpanel/logs/stats_log,0
/usr/local/cpanel/logs/access_log,0
/usr/local/cpanel/logs/error_log,0
/usr/local/cpanel/logs/license_log,0
